status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Our experts separate fact from fiction in the talk about an African super league. Plus, a Champions League update, World Cup qualifying upsets and Erling Haaland’s next move.",https://www.nytimes.com/2021/04/02/sports/soccer/fifa-gianni-infantino-africa.html,"Our experts separate fact from fiction in the talk about an African super league. Plus, a Champions League update, World Cup qualifying upsets and Erling Haaland’s next move.","A couple of weeks ago, a tweet caught my eye. It seemed, unexpectedly, to reveal that a continentwide African Super League was under construction. Cross-border leagues, as regular readers will know, are something that this newsletter generally supports: They are the most readily available way of addressing soccer’s chronic financial imbalance.",The New York Times,,,2021-04-02T16:15:06+0000,article,Sports,Sports,News,nyt://article/be597a09-145c-5f30-8b40-8559286016fb,2948,nyt://article/be597a09-145c-5f30-8b40-8559286016fb,B,9,Soccer,FIFA Has a Plan for Africa. But Whom Does It Serve?,Rory Smith On Soccer,NA,A Week of Karmic Retribution at Europe’s World Cup Qualifiers,NA,NA,NA,By Rory Smith,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The decision blocks, for now, oil and gas drilling in one of the largest tracts of undeveloped wilderness in the United States.",https://www.nytimes.com/2021/06/01/climate/biden-drilling-arctic-national-wildlife-refuge.html,"The decision blocks, for now, oil and gas drilling in one of the largest tracts of undeveloped wilderness in the United States.","WASHINGTON — The Biden administration on Tuesday suspended oil drilling leases in the Arctic National Wildlife Refuge, unspooling a signature achievement of the Trump presidency and delivering on a promise by President Biden to protect the fragile Alaskan tundra from fossil fuel extraction.",The New York Times,,,2021-06-01T20:42:16+0000,article,Climate,Climate,News,nyt://article/c2fa8599-cf76-52c0-9c24-4bccceced2a5,1549,nyt://article/c2fa8599-cf76-52c0-9c24-4bccceced2a5,A,1,NA,Biden Suspends Drilling Leases in Arctic National Wildlife Refuge,NA,NA,U.S. Suspends Drilling Leases In Arctic Lands,NA,NA,NA,"By Coral Davenport, Henry Fountain and Lisa Friedman",,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"When President Biden picked Neera Tanden to be budget director at the prodding of his top adviser, Ron Klain, the White House girded for that one big battle — comforted by the likelihood that many other cabinet confirmations would be comparative pillow fights.",https://www.nytimes.com/2021/03/02/us/politics/bidens-cabinet-picks-are-being-confirmed-at-a-steady-clip-as-tandens-tweets-draw-fire.html,,"When President Biden picked Neera Tanden to be budget director at the prodding of his top adviser, Ron Klain, the White House girded for that one big battle — comforted by the likelihood that many other cabinet confirmations would be comparative pillow fights.",The New York Times,,,2021-03-02T16:06:54+0000,article,Washington,U.S.,News,nyt://article/22ee8d88-8536-5e22-8b11-3bbe6efe8d8e,531,nyt://article/22ee8d88-8536-5e22-8b11-3bbe6efe8d8e,NA,NA,Politics,Biden’s cabinet picks are being confirmed at a steady clip as Tanden’s tweets draw fire.,NA,NA,NA,NA,NA,NA,By Glenn Thrush,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,https://www.nytimes.com/interactive/2021/06/04/briefing/news-quiz-vaccines-naomi-osaka-israel-netanyahu.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,The New York Times,,,2021-06-04T09:00:03+0000,multimedia,Briefing,Briefing,Interactive Feature,nyt://interactive/99fe3884-8c25-5910-a547-82a5f4a5ada2,0,nyt://interactive/99fe3884-8c25-5910-a547-82a5f4a5ada2,NA,NA,NA,"The New York Times News Quiz, June 4, 2021",NA,NA,NA,NA,NA,NA,NA,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"There were only about 72,000 bald eagles in the lower 48 states in 2009. Researchers say the population is now above 300,000.",https://www.nytimes.com/2021/03/25/climate/how-many-bald-eagles-united-states.html,"There were only about 72,000 bald eagles in the lower 48 states in 2009. Researchers say the population is now above 300,000.","The bald eagle population in the lower 48 states has quadrupled since 2009, researchers said this week, underscoring decades of efforts to protect a species that was once on the brink of extinction.",The New York Times,,,2021-03-25T15:49:53+0000,article,Express,Climate,News,nyt://article/5b200f4e-8ab2-578b-95a1-760f65fc35bc,667,nyt://article/5b200f4e-8ab2-578b-95a1-760f65fc35bc,NA,NA,NA,America’s Bald Eagle Population Has Quadrupled,NA,NA,NA,NA,NA,NA,By Derrick Bryson Taylor,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A neuropsychologist, she wrote a textbook that became an essential guide to describing and evaluating brain damage and dysfunction.",https://www.nytimes.com/2021/11/01/science/muriel-lezak-dead.html,"A neuropsychologist, she wrote a textbook that became an essential guide to describing and evaluating brain damage and dysfunction.","Muriel Lezak, a neuropsychologist who wrote a landmark textbook in the early days of her discipline that became an essential guide to the description and evaluation of brain injuries and disorders, died on Oct. 6 in Portland, Ore. She was 94.",The New York Times,,,2021-11-01T14:58:54+0000,article,Obits,Science,Obituary (Obit),nyt://article/8b10b428-b527-5063-9236-9d3b17213443,1100,nyt://article/8b10b428-b527-5063-9236-9d3b17213443,A,21,NA,"Muriel Lezak, Leading Authority on Brain Injuries, Dies at 94",NA,NA,"Muriel Lezak, 94; Wrote Essential Guide to Brain Disorders",NA,NA,NA,By Richard Sandomir,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Biden administration on Tuesday announced its final approval of the nation’s first commercial-scale offshore wind farm, a major step toward President Biden’s goal of expanding renewable energy production across the United States.",https://www.nytimes.com/2021/05/11/us/politics/the-biden-administration-approves-the-nations-first-major-offshore-wind-farm.html,,"The Biden administration on Tuesday announced its final approval of the nation’s first commercial-scale offshore wind farm, a major step toward President Biden’s goal of expanding renewable energy production across the United States.",The New York Times,,,2021-05-11T13:30:04+0000,article,Washington,U.S.,News,nyt://article/a7e0bb7d-3631-5ce3-93f9-f8e6ed427b3e,252,nyt://article/a7e0bb7d-3631-5ce3-93f9-f8e6ed427b3e,NA,NA,Politics,The Biden administration approves the nation’s first major offshore wind farm.,NA,NA,NA,NA,NA,NA,By Lisa Friedman and Coral Davenport,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Speaking at a memorial service for the victims of Flight 93, the vice president emphasized the importance of unity and said the nation’s greatest strength was its diversity.",https://www.nytimes.com/2021/09/11/nyregion/kamala-harris-speech-shanksville-911.html,"Speaking at a memorial service for the victims of Flight 93, the vice president emphasized the importance of unity and said the nation’s greatest strength was its diversity.","At a memorial for the passengers who fought back against terrorists aboard United Airlines Flight 93, Vice President Kamala Harris warned that the tragedy of the Sept. 11 attacks had shown how “fear can be used to sow division,” and stressed that America’s diversity was its greatest asset.",The New York Times,,,2021-09-11T16:03:07+0000,article,Metro,New York,News,nyt://article/d455138b-1271-5703-856b-71f375d15dea,325,nyt://article/d455138b-1271-5703-856b-71f375d15dea,NA,NA,NA,Kamala Harris: 9/11 shows how ‘fear can be used to sow division.’,NA,NA,NA,NA,NA,NA,By Katie Rogers,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Clásico has lost some of its luster as a season-defining day, but while its profile has fallen, its importance has not.",https://www.nytimes.com/2021/04/09/sports/soccer/real-madrid-barcelona-clasico.html,"The Clásico has lost some of its luster as a season-defining day, but while its profile has fallen, its importance has not.",It does not require a great leap of the imagination to envision the final few weeks of the season playing out like this:,The New York Times,,,2021-04-09T13:30:07+0000,article,Sports,Sports,News,nyt://article/8e76202d-16fd-5245-97e5-5254acf48819,2443,nyt://article/8e76202d-16fd-5245-97e5-5254acf48819,B,10,Soccer,Real Madrid vs. Barcelona: Too Big to Fall,Rory Smith On Soccer,NA,A Clásico of Fading but Still Potent Heavyweights,NA,NA,NA,By Rory Smith,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"After a year that provided stark new evidence of how racial inequities and a lack of federal funding had left tribal communities and Indigenous people especially vulnerable to crises like the pandemic, President Biden and Democrats in Congress are seeking to address those longstanding issues with a huge infusion of federal aid.",https://www.nytimes.com/2021/03/18/us/tribal-communities-are-set-to-receive-a-big-infusion-of-aid-from-the-stimulus-bill.html,,"After a year that provided stark new evidence of how racial inequities and a lack of federal funding had left tribal communities and Indigenous people especially vulnerable to crises like the pandemic, President Biden and Democrats in Congress are seeking to address those longstanding issues with a huge infusion of federal aid.",The New York Times,,,2021-03-18T16:09:49+0000,article,Washington,U.S.,News,nyt://article/6ac2d92a-310d-55e3-ba48-40f2d4f84d65,397,nyt://article/6ac2d92a-310d-55e3-ba48-40f2d4f84d65,NA,NA,NA,Tribal communities are set to receive a big infusion of aid from the stimulus bill.,NA,NA,NA,NA,NA,NA,By Mark Walker and Emily Cochrane,,NA,121,50,15
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The pandemic, racial reckonings, economic hardship and a next-to-impossible year have made this March particularly fraught.",https://www.nytimes.com/2021/03/29/us/womens-history-month-march.html,"The pandemic, racial reckonings, economic hardship and a next-to-impossible year have made this March particularly fraught.","— Patrisse Cullors, a founder of the Black Lives Matter movement, on Women’s History Month",The New York Times,,,2021-03-29T18:25:22+0000,article,Gender,U.S.,News,nyt://article/805a25e1-ea8c-5cc9-a35c-12dac2f41818,1482,nyt://article/805a25e1-ea8c-5cc9-a35c-12dac2f41818,NA,NA,NA,How Do Women Feel About Women’s History Month? Conflicted.,in her words,NA,NA,NA,NA,NA,By Erin Spencer,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"With their signature $1.9 trillion coronavirus rescue plan enshrined in law, President Biden and congressional Democrats will shift gears this week to try to sell the public on what they have done and begin tackling other, thornier pieces of their policy agenda.",https://www.nytimes.com/2021/03/15/us/politics/with-the-stimulus-plan-now-law-biden-and-congressional-democrats-gear-up-to-sell-it-to-the-public.html,,"With their signature $1.9 trillion coronavirus rescue plan enshrined in law, President Biden and congressional Democrats will shift gears this week to try to sell the public on what they have done and begin tackling other, thornier pieces of their policy agenda.",The New York Times,,,2021-03-15T12:26:54+0000,article,Washington,U.S.,News,nyt://article/655d204d-7280-5024-94bc-796af24a7a47,443,nyt://article/655d204d-7280-5024-94bc-796af24a7a47,NA,NA,Politics,"With the stimulus plan now law, Biden and congressional Democrats gear up to sell it to the public.",NA,NA,NA,NA,NA,NA,By Katie Rogers and Nicholas Fandos,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Donald J. Trump has been following the race closely, his advisers said, hoping to unseat Senator Lisa Murkowski after she voted to convict him in his second impeachment trial.",https://www.nytimes.com/2021/06/18/us/politics/trump-kelly-tshibaka-murkowski.html,"Donald J. Trump has been following the race closely, his advisers said, hoping to unseat Senator Lisa Murkowski after she voted to convict him in his second impeachment trial.","Former President Donald J. Trump endorsed Kelly Tshibaka on Friday in her race against Senator Lisa Murkowski of Alaska, giving his support to an outsider candidate who promoted false claims of election fraud last year and has written articles in support of gay conversion therapy.",The New York Times,,,2021-06-18T19:50:02+0000,article,Washington,U.S.,News,nyt://article/dfb9d908-e870-5a70-a803-061ab5b84310,379,nyt://article/dfb9d908-e870-5a70-a803-061ab5b84310,NA,NA,Politics,"Trump endorses Kelly Tshibaka, Murkowski’s challenger in Alaska’s Senate race.",NA,NA,NA,NA,NA,NA,By Annie Karni,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Bears Ears is one of the nation’s most compelling and mysterious landscapes and a place of worship for Native Americans.,https://www.nytimes.com/2021/02/26/opinion/bears-ears-trump-biden.html,Bears Ears is one of the nation’s most compelling and mysterious landscapes and a place of worship for Native Americans.,"The American West embraces more than its share of spectacular landscapes. But there’s nothing else quite like the vast swath of canyons, mesas, sandstone spires and arches that stretches some 80 miles from north to south in the southeast corner of Utah, ranging in altitude from sagebrush flats to pinyon-and-juniper forests and old growth stands of ponderosa pine and Douglas fir.",The New York Times,,,2021-02-26T10:00:24+0000,article,OpEd,Opinion,Op-Ed,nyt://article/f455df91-35ba-5dc6-819c-a5138829cbea,1098,nyt://article/f455df91-35ba-5dc6-819c-a5138829cbea,NA,NA,NA,A Sacred Place Undone by Trump Must Be Saved by Biden,NA,NA,NA,NA,NA,NA,By David Roberts,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Wolves have thrived since returning to the Northern Rockies. Now they face relentless assault by hunters and trappers.,https://www.nytimes.com/2022/01/17/opinion/wolves-endangered-yellowstone.html,Wolves have thrived since returning to the Northern Rockies. Now they face relentless assault by hunters and trappers.,"LIVINGSTON, Mont. — A slaughter of wolves is underway in Montana, Idaho and Wyoming that has no precedent in the past 100 years.",The New York Times,,,2022-01-17T10:00:13+0000,article,OpEd,Opinion,Op-Ed,nyt://article/0e409278-cac6-5622-9017-1384909dd2b8,1147,nyt://article/0e409278-cac6-5622-9017-1384909dd2b8,A,20,NA,A Slaughter of Wolves Like This Hasn’t Been Seen in a Century,Guest Essay,NA,A War on Wolves in the West,NA,NA,NA,By Thomas McNamee,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Tribal nations have lost 99 percent of their historical territory. Where they live now is more vulnerable to extreme weather, adding to the debate over how to address racial injustice.",https://www.nytimes.com/2021/10/28/climate/native-americans-climate-change-effects.html,"Tribal nations have lost 99 percent of their historical territory. Where they live now is more vulnerable to extreme weather, adding to the debate over how to address racial injustice.","WASHINGTON — Centuries of land loss and forced relocation have left Native Americans significantly more exposed to the effects of climate change, new data show, adding to the debate over how to address climate change and racial inequity in the United States.",The New York Times,,,2021-10-28T19:06:45+0000,article,Climate,Climate,News,nyt://article/ffa9e4ba-f5be-5662-b12e-e12cf01ee459,1088,nyt://article/ffa9e4ba-f5be-5662-b12e-e12cf01ee459,D,3,NA,"Forced Relocation Left Native Americans More Exposed to Climate Threats, Data Show",NA,NA,Tribal Nations More Exposed to Climate Threats,NA,NA,NA,By Christopher Flavelle,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The administration says it will “repeal or replace” the rule that opened up more than half of Tongass National Forest to logging.,https://www.nytimes.com/2021/06/11/climate/tongass-biden-climate.html,The administration says it will “repeal or replace” the rule that opened up more than half of Tongass National Forest to logging.,"The Biden administration plans to restore environmental protections to Tongass National Forest in Alaska, one of the world’s largest intact temperate rain forests, that had been stripped away by former President Donald J. Trump.",The New York Times,,,2021-06-11T20:48:02+0000,article,Climate,Climate,News,nyt://article/038828e2-4f25-587d-a84a-5a1387c34234,1094,nyt://article/038828e2-4f25-587d-a84a-5a1387c34234,A,11,NA,Biden Plans to Restore Alaskan Forest Protections Stripped Under Trump,NA,NA,U.S. to Change a Trump-Era Rule That Opened Up an Alaska Forest to Logging,NA,NA,NA,By Coral Davenport,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The leases, reinstated during the Trump years, would have allowed a Chilean mining conglomerate to dig for copper and nickel near the Boundary Waters wilderness in Minnesota.",https://www.nytimes.com/2022/01/26/climate/boundary-waters-copper-mining.html,"The leases, reinstated during the Trump years, would have allowed a Chilean mining conglomerate to dig for copper and nickel near the Boundary Waters wilderness in Minnesota.",The Biden administration said Wednesday that it had canceled two mining leases that would have allowed a copper mine to be built near an area of pristine wilderness in Minnesota.,The New York Times,,,2022-01-26T20:26:56+0000,article,Climate,Climate,News,nyt://article/778f83c3-28a3-5294-b29b-ee3886288ed0,479,nyt://article/778f83c3-28a3-5294-b29b-ee3886288ed0,NA,NA,NA,Biden Administration Cancels Mining Leases Near Wilderness Area,NA,NA,NA,NA,NA,NA,By Hiroko Tabuchi,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,It was a busy day on Capitol Hill.,https://www.nytimes.com/2021/02/23/us/politics/capitol-hills-busy-day-confirmation-hearings-updates-on-the-russian-hacking-attack-and-more.html,,It was a busy day on Capitol Hill.,The New York Times,,,2021-02-23T16:02:56+0000,article,Washington,U.S.,News,nyt://article/68192d1c-c550-573a-a4f6-6fd1f246cbd2,559,nyt://article/68192d1c-c550-573a-a4f6-6fd1f246cbd2,NA,NA,Politics,"Capitol Hill’s busy day: Confirmation hearings, updates on the Russian hacking attack and more.",NA,NA,NA,NA,NA,NA,By Karen Zraick,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The Indian Child Welfare Act of 1978 gives preference to adoption solutions that would keep Native children within the tribal community.,https://www.nytimes.com/2022/02/28/us/supreme-court-native-american-children.html,The Indian Child Welfare Act of 1978 gives preference to adoption solutions that would keep Native children within the tribal community.,"WASHINGTON — The Supreme Court agreed on Monday to hear a challenge to the constitutionality of the Indian Child Welfare Act of 1978, which makes it hard to remove Native American children from their parents, their tribes and their heritage.",The New York Times,,,2022-02-28T15:39:54+0000,article,Washington,U.S.,News,nyt://article/fbd1b3e4-c2a6-59e1-9ce4-3b7998b249fe,546,nyt://article/fbd1b3e4-c2a6-59e1-9ce4-3b7998b249fe,A,15,NA,Supreme Court to Hear Challenge to Law on Adopting Native American Children,NA,NA,Supreme Court To Hear Case  On Adoption Of Indigenous,NA,NA,NA,By Adam Liptak,,NA,121,60,18
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The multibillion-dollar ConocoPhillips plan, known as Willow, was approved under the Trump administration and then legally supported by the Biden administration.",https://www.nytimes.com/2021/08/18/climate/alaska-willow-oil.html,"The multibillion-dollar ConocoPhillips plan, known as Willow, was approved under the Trump administration and then legally supported by the Biden administration.","WASHINGTON — A federal judge in Alaska on Wednesday blocked construction permits for an expansive oil drilling project on the state’s North Slope that was designed to produce more than 100,000 barrels of oil a day for the next 30 years.",The New York Times,,,2021-08-19T01:16:27+0000,article,Climate,Climate,News,nyt://article/5dbb2c2e-e45e-50f0-b437-7c5730f4a050,531,nyt://article/5dbb2c2e-e45e-50f0-b437-7c5730f4a050,A,16,NA,"Court Blocks a Vast Alaskan Drilling Project, Citing Climate Dangers",NA,NA,Court Blocks Vast Drilling Project In Alaska Over Climate Dangers,NA,NA,NA,By Coral Davenport,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Despite high barriers to entry, tribal leaders are finding more investment opportunities to expand beyond casino revenue and to help their communities.",https://www.nytimes.com/2021/07/06/business/native-american-tribes-real-estate.html,"Despite high barriers to entry, tribal leaders are finding more investment opportunities to expand beyond casino revenue and to help their communities.","Native Americans have been systematically dispossessed of their ancestral lands for more than a century, thanks to federal land-management policies. But a spate of new real estate projects highlights efforts to reclaim that territory, as tribes invest in land development in an effort to diversify their revenue base and support their members.",The New York Times,,,2021-07-06T13:00:12+0000,article,Business,Business Day,News,nyt://article/c1f8b72b-e7c9-5a89-82ec-8d1adcc9da85,1267,nyt://article/c1f8b72b-e7c9-5a89-82ec-8d1adcc9da85,B,5,NA,Native American Tribes Move to Make Real Estate a Force for Renewal,Square Feet,NA,Tribes Make Development a Force for Renewal,NA,NA,NA,By Linda Baker,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"As a graduate student in the 1980s, Tracy Stone-Manning was linked to a tree-spiking effort by environmentalists. Republicans say that makes her unfit to lead the Bureau of Land Management.",https://www.nytimes.com/2021/07/20/climate/tracy-stone-manning-blm.html,"As a graduate student in the 1980s, Tracy Stone-Manning was linked to a tree-spiking effort by environmentalists. Republicans say that makes her unfit to lead the Bureau of Land Management.","WASHINGTON — Democrats are preparing to muscle through the nomination of Tracy Stone-Manning to head the Bureau of Land Management, despite united opposition from Republicans who have branded her an “eco-terrorist” because of her involvement in a tree-spiking episode as a graduate student in the 1980s.",The New York Times,,,2021-07-20T18:24:17+0000,article,Climate,Climate,News,nyt://article/d97304b9-bfee-59e9-a2f7-6b82acb10f59,1369,nyt://article/d97304b9-bfee-59e9-a2f7-6b82acb10f59,A,17,NA,Extremist or Bridge-Builder? A Brawl Over Biden’s Pick to Oversee Public Lands.,NA,NA,Fight Looming in Congress Over President’s Nominee To Oversee Public Lands,NA,NA,NA,By Lisa Friedman,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Biden has made progress on climate, even if activists can’t see it.",https://www.nytimes.com/2021/07/17/opinion/biden-climate-change.html,"Biden has made progress on climate, even if activists can’t see it.","It is hard to overstate the joy of the environmental community when Joe Biden ascended to the White House. In place of a man who called climate change a hoax, it got someone who saw global warming for the grave threat it is, and who spoke, at his inaugural, of the world’s duty to respond to “a cry for survival” that “comes from the planet itself.” It got someone who saw government regulations not as “job killers” but as appropriate levers to achieve cleaner air and water. It got someone who viewed the public lands not as a resource to be exploited by commercial interests but as nature’s gift to future generations. A worthy custodian, in short, to the environmental ethic of Teddy Roosevelt, Jimmy Carter and Bill Clinton. And someone who would spend trillions to make it all happen.",The New York Times,,,2021-07-17T18:30:09+0000,article,Editorial,Opinion,Editorial,nyt://article/4e7475ea-6ab6-5c62-b38f-0543e1f633aa,1373,nyt://article/4e7475ea-6ab6-5c62-b38f-0543e1f633aa,SR,8,NA,Joe Biden’s Monumental Environmental Gambit,The Editorial Board,NA,Joe Biden’s Environmental Gambit,NA,NA,NA,By The Editorial Board,,The Editorial Board,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Have you been paying attention to the news recently? See how many of these 10 questions you can get right.,https://www.nytimes.com/interactive/2021/03/23/learning/23Student-News-Quiz.html,Have you been paying attention to the news recently? See how many of these 10 questions you can get right.,Have you been paying attention to the news recently? See how many of these 10 questions you can get right.,The New York Times,,,2021-03-23T11:46:19+0000,multimedia,The Learning Network,The Learning Network,Interactive Feature,nyt://interactive/5fb77789-313d-5ae3-b2c3-47b464cff533,0,nyt://interactive/5fb77789-313d-5ae3-b2c3-47b464cff533,NA,NA,NA,"Weekly News Quiz for Students: Mass Shootings, 'Justice League,' Volcanic Eruption",Weekly News Quiz for Students,NA,NA,NA,NA,NA,Compiled by John Otis and Jeremy Engle,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Of the seven Republicans who found former President Donald J. Trump guilty in his second impeachment trial, the Alaska senator is the only one facing re-election this year.",https://www.nytimes.com/2021/11/12/us/politics/murkowski-re-election-bid.html,"Of the seven Republicans who found former President Donald J. Trump guilty in his second impeachment trial, the Alaska senator is the only one facing re-election this year.","WASHINGTON — Senator Lisa Murkowski, Republican of Alaska, announced on Friday that she would seek re-election, formally entering what is expected to be the most expensive and challenging race of her political career after voting to impeach former President Donald J. Trump.",The New York Times,,,2021-11-12T17:05:35+0000,article,Washington,U.S.,News,nyt://article/e371c807-d060-545d-8df9-2bd6e1665719,703,nyt://article/e371c807-d060-545d-8df9-2bd6e1665719,A,14,Politics,"Murkowski Announces Re-election Bid, Setting Up Clash With Trump",NA,NA,Murkowski to Seek Re-election in a Tough Race,NA,NA,NA,By Emily Cochrane,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Neera Tanden had been seen as a strong pick to serve as budget director, but her past tweets became a sticking point with Republicans.",https://www.nytimes.com/2021/02/25/us/neera-tanden-senate-confirmation.html,"Neera Tanden had been seen as a strong pick to serve as budget director, but her past tweets became a sticking point with Republicans.","On Wednesday night, Ron Klain, the White House chief of staff, went on television to proclaim that the Biden administration was still “fighting our guts out” to get Neera Tanden confirmed as the head of the Office of Management and Budget.",The New York Times,,,2021-02-25T19:15:40+0000,article,Washington,U.S.,News,nyt://article/0a58df11-a256-52f6-be44-008a95c81d0b,657,nyt://article/0a58df11-a256-52f6-be44-008a95c81d0b,NA,NA,NA,"The White House continues to fight for Tanden’s confirmation, a battle it didn’t expect to wage.",NA,NA,NA,NA,NA,NA,"By Annie Karni, Jim Tankersley and Emily Cochrane",,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Maren Lundby’s decision to skip the ski-jumping season, and the Beijing Olympics, started a conversation about mental health in Norway.",https://www.nytimes.com/2022/02/07/sports/olympics/maren-lundby-ski-jumping.html,"Maren Lundby’s decision to skip the ski-jumping season, and the Beijing Olympics, started a conversation about mental health in Norway.","Not too long ago, Maren Lundby seemed a lock for a gold medal at the 2022 Winter Olympics. Lundby, 27, a ski jumper from Norway, had won gold at the 2018 Games in Pyeongchang, South Korea; three straight World Cup titles, from 2018 to 2020; and gold medals in the 2019 and 2021 World Championships.",The New York Times,,,2022-02-07T07:14:24+0000,article,Sports,Sports,News,nyt://article/267d6fdd-ff2f-5712-83f2-642d32a9a2fb,752,nyt://article/267d6fdd-ff2f-5712-83f2-642d32a9a2fb,NA,NA,Olympics,"Weight, Well-Being and a Champion’s Absence From the Games",Q. AND A. WITH Maren Lundby,NA,NA,NA,NA,NA,By Andrew Keh,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"After a party-line vote, Tracy Stone-Manning became the leader of an agency that manages oil and gas drilling on public lands.",https://www.nytimes.com/2021/09/30/climate/tracy-stone-manning-blm.html,"After a party-line vote, Tracy Stone-Manning became the leader of an agency that manages oil and gas drilling on public lands.","WASHINGTON — The Senate narrowly approved Tracy Stone-Manning on Thursday to lead the Bureau of Land Management, capping months of efforts by Republican lawmakers to block her confirmation because of her connection to a decades-old tree spiking incident.",The New York Times,,,2021-10-01T00:22:35+0000,article,Climate,Climate,News,nyt://article/d12f41fe-4a9f-526e-b23d-12b1691018c0,641,nyt://article/d12f41fe-4a9f-526e-b23d-12b1691018c0,A,18,NA,Senate Confirms Biden’s Pick to Lead the Bureau of Land Management,NA,NA,Senate Democrats Confirm Biden’s Pick to Lead Land Management Bureau,NA,NA,NA,By Lisa Friedman,,NA,121,70,48
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A federal judge has overturned the Trump-era decision that removed the predators from the endangered species list.,https://www.nytimes.com/2022/02/10/climate/wolves-endangered-species-list.html,A federal judge has overturned the Trump-era decision that removed the predators from the endangered species list.,Gray wolves will regain federal protection across most of the lower 48 United States following a court ruling Thursday that struck down a Trump administration decision to take the animals off the endangered species list.,The New York Times,,,2022-02-10T20:43:20+0000,article,Climate,Climate,News,nyt://article/a5be1a70-b6f2-5960-b71e-8811ed8ae718,640,nyt://article/a5be1a70-b6f2-5960-b71e-8811ed8ae718,A,16,NA,Wolves Will Regain Federal Protection in Much of the U.S.,NA,NA,Gray Wolves Will Regain Federal Protection,NA,NA,NA,By Catrin Einhorn,,NA,121,70,48
